meter_name,date,record_count
Building B209,2025-08-15,0
Building B209,2025-08-16,63
Building B209,2025-08-17,1038
Building B209,2025-08-18,0
Building B209,2025-08-19,333
Building B209,2025-08-20,20
Building B209,2025-08-21,18
Building B209,2025-08-22,459
Building B209,2025-08-23,107
Building B209a,2025-07-21,0
Building B209a,2025-07-22,0
Building B209a,2025-07-23,0
Building B209a,2025-07-24,0
Building B209a,2025-07-25,0
Building B209a,2025-07-26,0
Building B209a,2025-07-27,0
Building B209a,2025-07-28,0
Building B209a,2025-07-29,0
Building B209a,2025-07-30,0
Building B209a,2025-07-31,0
Building B209a,2025-08-01,0
Building B209a,2025-08-02,0
Building B209a,2025-08-03,0
Building B209a,2025-08-04,0
Building B209a,2025-08-05,333
Building B209a,2025-08-06,0
Building B209a,2025-08-07,0
Building B209a,2025-08-08,605
Building B209a,2025-08-09,1226
Building B209a,2025-08-10,1225
Building B209a,2025-08-11,1236
Building B209a,2025-08-12,1220
Building B209a,2025-08-13,1185
Building B209a,2025-08-14,39
Building B209a,2025-08-15,0
Building B209a,2025-08-16,61
Building B209a,2025-08-17,1039
Building B209a,2025-08-18,0
Building B209a,2025-08-19,333
Building B209a,2025-08-20,19
Building B209a,2025-08-21,17
Building B209a,2025-08-22,463
Building B209a,2025-08-23,107
Building B210,2025-07-21,0
Building B210,2025-07-22,0
Building B210,2025-07-23,0
Building B210,2025-07-24,0
Building B210,2025-07-25,0
Building B210,2025-07-26,0
Building B210,2025-07-27,0
Building B210,2025-07-28,0
Building B210,2025-07-29,0
Building B210,2025-07-30,0
Building B210,2025-07-31,0
Building B210,2025-08-01,0
Building B210,2025-08-02,0
Building B210,2025-08-03,0
Building B210,2025-08-04,0
Building B210,2025-08-05,331
Building B210,2025-08-06,0
Building B210,2025-08-07,0
Building B210,2025-08-08,606
Building B210,2025-08-09,1224
Building B210,2025-08-10,1224
Building B210,2025-08-11,1234
Building B210,2025-08-12,1221
Building B210,2025-08-13,1186
Building B210,2025-08-14,39
Building B210,2025-08-15,0
Building B210,2025-08-16,63
Building B210,2025-08-17,1039
Building B210,2025-08-18,0
Building B210,2025-08-19,333
Building B210,2025-08-20,20
Building B210,2025-08-21,18
Building B210,2025-08-22,462
Building B210,2025-08-23,107
Building B210a,2025-07-21,0
Building B210a,2025-07-22,0
Building B210a,2025-07-23,0
Building B210a,2025-07-24,0
Building B210a,2025-07-25,0
Building B210a,2025-07-26,0
Building B210a,2025-07-27,0
Building B210a,2025-07-28,0
Building B210a,2025-07-29,0
Building B210a,2025-07-30,0
Building B210a,2025-07-31,0
Building B210a,2025-08-01,0
Building B210a,2025-08-02,0
Building B210a,2025-08-03,0
Building B210a,2025-08-04,0
Building B210a,2025-08-05,333
Building B210a,2025-08-06,0
Building B210a,2025-08-07,0
Building B210a,2025-08-08,606
Building B210a,2025-08-09,1224
Building B210a,2025-08-10,1224
Building B210a,2025-08-11,1234
Building B210a,2025-08-12,1222
Building B210a,2025-08-13,1176
Building B210a,2025-08-14,37
Building B210a,2025-08-15,0
Building B210a,2025-08-16,61
Building B210a,2025-08-17,1038
Building B210a,2025-08-18,0
Building B210a,2025-08-19,333
Building B210a,2025-08-20,20
Building B210a,2025-08-21,18
Building B210a,2025-08-22,461
Building B210a,2025-08-23,107
Building B211,2025-07-21,0
Building B211,2025-07-22,0
Building B211,2025-07-23,0
Building B211,2025-07-24,0
Building B211,2025-07-25,0
Building B211,2025-07-26,0
Building B211,2025-07-27,0
Building B211,2025-07-28,0
Building B211,2025-07-29,0
Building B211,2025-07-30,0
Building B211,2025-07-31,0
Building B211,2025-08-01,0
Building B211,2025-08-02,0
Building B211,2025-08-03,0
Building B211,2025-08-04,0
Building B211,2025-08-05,331
Building B211,2025-08-06,0
Building B211,2025-08-07,0
Building B211,2025-08-08,604
Building B211,2025-08-09,1223
Building B211,2025-08-10,1222
Building B211,2025-08-11,1235
Building B211,2025-08-12,1220
Building B211,2025-08-13,1181
Building B211,2025-08-14,38
Building B211,2025-08-15,0
Building B211,2025-08-16,60
Building B211,2025-08-17,1039
Building B211,2025-08-18,0
Building B211,2025-08-19,333
Building B211,2025-08-20,20
Building B211,2025-08-21,18
Building B211,2025-08-22,462
Building B211,2025-08-23,107
Building B211a,2025-07-21,0
Building B211a,2025-07-22,0
Building B211a,2025-07-23,0
Building B211a,2025-07-24,0
Building B211a,2025-07-25,0
Building B211a,2025-07-26,0
Building B211a,2025-07-27,0
Building B211a,2025-07-28,0
Building B211a,2025-07-29,0
Building B211a,2025-07-30,0
Building B211a,2025-07-31,0
Building B211a,2025-08-01,0
Building B211a,2025-08-02,0
Building B211a,2025-08-03,0
Building B211a,2025-08-04,0
Building B211a,2025-08-05,331
Building B211a,2025-08-06,0
Building B211a,2025-08-07,0
Building B211a,2025-08-08,605
Building B211a,2025-08-09,1226
Building B211a,2025-08-10,1227
Building B211a,2025-08-11,1237
Building B211a,2025-08-12,1221
Building B211a,2025-08-13,1188
Building B211a,2025-08-14,39
Building B211a,2025-08-15,0
Building B211a,2025-08-16,60
Building B211a,2025-08-17,1037
Building B211a,2025-08-18,0
Building B211a,2025-08-19,333
Building B211a,2025-08-20,19
Building B211a,2025-08-21,18
Building B211a,2025-08-22,462
Building B211a,2025-08-23,107
Building B212,2025-07-21,0
Building B212,2025-07-22,0
Building B212,2025-07-23,0
Building B212,2025-07-24,0
Building B212,2025-07-25,0
Building B212,2025-07-26,0
Building B212,2025-07-27,0
Building B212,2025-07-28,0
Building B212,2025-07-29,0
Building B212,2025-07-30,0
Building B212,2025-07-31,0
Building B212,2025-08-01,0
Building B212,2025-08-02,0
Building B212,2025-08-03,0
Building B212,2025-08-04,0
Building B212,2025-08-05,331
Building B212,2025-08-06,0
Building B212,2025-08-07,0
Building B212,2025-08-08,605
Building B212,2025-08-09,1223
Building B212,2025-08-10,1221
Building B212,2025-08-11,1232
Building B212,2025-08-12,1224
Building B212,2025-08-13,1185
Building B212,2025-08-14,39
Building B212,2025-08-15,0
Building B212,2025-08-16,61
Building B212,2025-08-17,1036
Building B212,2025-08-18,0
Building B212,2025-08-19,333
Building B212,2025-08-20,20
Building B212,2025-08-21,18
Building B212,2025-08-22,462
Building B212,2025-08-23,107
Building B212a,2025-07-21,0
Building B212a,2025-07-22,0
Building B212a,2025-07-23,0
Building B212a,2025-07-24,0
Building B212a,2025-07-25,0
Building B212a,2025-07-26,0
Building B212a,2025-07-27,0
Building B212a,2025-07-28,0
Building B212a,2025-07-29,0
Building B212a,2025-07-30,0
Building B212a,2025-07-31,0
Building B212a,2025-08-01,0
Building B212a,2025-08-02,0
Building B212a,2025-08-03,0
Building B212a,2025-08-04,0
Building B212a,2025-08-05,332
Building B212a,2025-08-06,0
Building B212a,2025-08-07,0
Building B212a,2025-08-08,603
Building B212a,2025-08-09,1225
Building B212a,2025-08-10,1225
Building B212a,2025-08-11,1236
Building B212a,2025-08-12,1221
Building B212a,2025-08-13,1176
Building B212a,2025-08-14,39
Building B212a,2025-08-15,0
Building B212a,2025-08-16,62
Building B212a,2025-08-17,1038
Building B212a,2025-08-18,0
Building B212a,2025-08-19,333
Building B212a,2025-08-20,18
Building B212a,2025-08-21,18
Building B212a,2025-08-22,456
Building B212a,2025-08-23,107
Building B301,2025-07-21,0
Building B301,2025-07-22,0
Building B301,2025-07-23,0
Building B301,2025-07-24,0
Building B301,2025-07-25,0
Building B301,2025-07-26,0
Building B301,2025-07-27,0
Building B301,2025-07-28,0
Building B301,2025-07-29,0
Building B301,2025-07-30,0
Building B301,2025-07-31,0
Building B301,2025-08-01,246
Building B301,2025-08-02,603
Building B301,2025-08-03,70
Building B301,2025-08-04,979
Building B301,2025-08-05,1135
Building B301,2025-08-06,0
Building B301,2025-08-07,0
Building B301,2025-08-08,604
Building B301,2025-08-09,1224
Building B301,2025-08-10,1225
Building B301,2025-08-11,1235
Building B301,2025-08-12,1225
Building B301,2025-08-13,1182
Building B301,2025-08-14,39
Building B301,2025-08-15,0
Building B301,2025-08-16,62
Building B301,2025-08-17,1039
Building B301,2025-08-18,0
Building B301,2025-08-19,333
Building B301,2025-08-20,19
Building B301,2025-08-21,18
Building B301,2025-08-22,460
Building B301,2025-08-23,107
Building B301a,2025-07-21,0
Building B301a,2025-07-22,0
Building B301a,2025-07-23,0
Building B301a,2025-07-24,0
Building B301a,2025-07-25,0
Building B301a,2025-07-26,0
Building B301a,2025-07-27,0
Building B301a,2025-07-28,0
Building B301a,2025-07-29,0
Building B301a,2025-07-30,0
Building B301a,2025-07-31,0
Building B301a,2025-08-01,248
Building B301a,2025-08-02,602
Building B301a,2025-08-03,70
Building B301a,2025-08-04,980
Building B301a,2025-08-05,1130
Building B301a,2025-08-06,0
Building B301a,2025-08-07,0
Building B301a,2025-08-08,604
Building B301a,2025-08-09,1223
Building B301a,2025-08-10,1227
Building B301a,2025-08-11,1234
Building B301a,2025-08-12,1224
Building B301a,2025-08-13,1174
Building B301a,2025-08-14,39
Building B301a,2025-08-15,0
Building B301a,2025-08-16,61
Building B301a,2025-08-17,1038
Building B301a,2025-08-18,0
Building B301a,2025-08-19,333
Building B301a,2025-08-20,19
Building B301a,2025-08-21,18
Building B301a,2025-08-22,460
Building B301a,2025-08-23,107
Building B302,2025-07-21,0
Building B302,2025-07-22,0
Building B302,2025-07-23,0
Building B302,2025-07-24,0
Building B302,2025-07-25,0
Building B302,2025-07-26,0
Building B302,2025-07-27,0
Building B302,2025-07-28,0
Building B302,2025-07-29,0
Building B302,2025-07-30,0
Building B302,2025-07-31,0
Building B302,2025-08-01,245
Building B302,2025-08-02,603
Building B302,2025-08-03,70
Building B302,2025-08-04,977
Building B302,2025-08-05,1134
Building B302,2025-08-06,0
Building B302,2025-08-07,0
Building B302,2025-08-08,605
Building B302,2025-08-09,1222
Building B302,2025-08-10,1225
Building B302,2025-08-11,1235
Building B302,2025-08-12,1223
Building B302,2025-08-13,1182
Building B302,2025-08-14,39
Building B302,2025-08-15,0
Building B302,2025-08-16,62
Building B302,2025-08-17,1038
Building B302,2025-08-18,0
Building B302,2025-08-19,333
Building B302,2025-08-20,19
Building B302,2025-08-21,18
Building B302,2025-08-22,458
Building B302,2025-08-23,107
Building B302a,2025-07-21,0
Building B302a,2025-07-22,0
Building B302a,2025-07-23,0
Building B302a,2025-07-24,0
Building B302a,2025-07-25,0
Building B302a,2025-07-26,0
Building B302a,2025-07-27,0
Building B302a,2025-07-28,0
Building B302a,2025-07-29,0
Building B302a,2025-07-30,0
Building B302a,2025-07-31,0
Building B302a,2025-08-01,245
Building B302a,2025-08-02,603
Building B302a,2025-08-03,70
Building B302a,2025-08-04,977
Building B302a,2025-08-05,1130
Building B302a,2025-08-06,0
Building B302a,2025-08-07,0
Building B302a,2025-08-08,603
Building B302a,2025-08-09,1221
Building B302a,2025-08-10,1225
Building B302a,2025-08-11,1236
Building B302a,2025-08-12,1224
Building B302a,2025-08-13,1184
Building B302a,2025-08-14,39
Building B302a,2025-08-15,0
Building B302a,2025-08-16,61
Building B302a,2025-08-17,1039
Building B302a,2025-08-18,0
Building B302a,2025-08-19,333
Building B302a,2025-08-20,19
Building B302a,2025-08-21,19
Building B302a,2025-08-22,463
Building B302a,2025-08-23,107
Building B303,2025-07-21,0
Building B303,2025-07-22,0
Building B303,2025-07-23,0
Building B303,2025-07-24,0
Building B303,2025-07-25,0
Building B303,2025-07-26,0
Building B303,2025-07-27,0
Building B303,2025-07-28,0
Building B303,2025-07-29,0
Building B303,2025-07-30,0
Building B303,2025-07-31,0
Building B303,2025-08-01,249
Building B303,2025-08-02,602
Building B303,2025-08-03,69
Building B303,2025-08-04,980
Building B303,2025-08-05,1133
Building B303,2025-08-06,0
Building B303,2025-08-07,0
Building B303,2025-08-08,606
Building B303,2025-08-09,1224
Building B303,2025-08-10,1220
Building B303,2025-08-11,1236
Building B303,2025-08-12,1227
Building B303,2025-08-13,1180
Building B303,2025-08-14,39
Building B303,2025-08-15,0
Building B303,2025-08-16,61
Building B303,2025-08-17,1038
Building B303,2025-08-18,0
Building B303,2025-08-19,333
Building B303,2025-08-20,19
Building B303,2025-08-21,18
Building B303,2025-08-22,458
Building B303,2025-08-23,107
Building B305,2025-07-21,0
Building B305,2025-07-22,0
Building B305,2025-07-23,0
Building B305,2025-07-24,0
Building B305,2025-07-25,0
Building B305,2025-07-26,0
Building B305,2025-07-27,0
Building B305,2025-07-28,0
Building B305,2025-07-29,0
Building B305,2025-07-30,0
Building B305,2025-07-31,0
Building B305,2025-08-01,247
Building B305,2025-08-02,603
Building B305,2025-08-03,66
Building B305,2025-08-04,979
Building B305,2025-08-05,1135
Building B305,2025-08-06,0
Building B305,2025-08-07,0
Building B305,2025-08-08,602
Building B305,2025-08-09,1223
Building B305,2025-08-10,1222
Building B305,2025-08-11,1237
Building B305,2025-08-12,1222
Building B305,2025-08-13,1184
Building B305,2025-08-14,38
Building B305,2025-08-15,0
Building B305,2025-08-16,62
Building B305,2025-08-17,1039
Building B305,2025-08-18,0
Building B305,2025-08-19,333
Building B305,2025-08-20,19
Building B305,2025-08-21,18
Building B305,2025-08-22,459
Building B305,2025-08-23,107
Building B305a,2025-07-21,0
Building B305a,2025-07-22,0
Building B305a,2025-07-23,0
Building B305a,2025-07-24,0
Building B305a,2025-07-25,0
Building B305a,2025-07-26,0
Building B305a,2025-07-27,0
Building B305a,2025-07-28,0
Building B305a,2025-07-29,0
Building B305a,2025-07-30,0
Building B305a,2025-07-31,0
Building B305a,2025-08-01,248
Building B305a,2025-08-02,602
Building B305a,2025-08-03,69
Building B305a,2025-08-04,980
Building B305a,2025-08-05,1134
Building B305a,2025-08-06,0
Building B305a,2025-08-07,0
Building B305a,2025-08-08,604
Building B305a,2025-08-09,1226
Building B305a,2025-08-10,1221
Building B305a,2025-08-11,1237
Building B305a,2025-08-12,1227
Building B305a,2025-08-13,1176
Building B305a,2025-08-14,39
Building B305a,2025-08-15,0
Building B305a,2025-08-16,61
Building B305a,2025-08-17,1039
Building B305a,2025-08-18,0
Building B305a,2025-08-19,333
Building B305a,2025-08-20,20
Building B305a,2025-08-21,18
Building B305a,2025-08-22,461
Building B305a,2025-08-23,107
Building B306,2025-07-21,0
Building B306,2025-07-22,0
Building B306,2025-07-23,0
Building B306,2025-07-24,0
Building B306,2025-07-25,0
Building B306,2025-07-26,0
Building B306,2025-07-27,0
Building B306,2025-07-28,0
Building B306,2025-07-29,0
Building B306,2025-07-30,0
Building B306,2025-07-31,0
Building B306,2025-08-01,248
Building B306,2025-08-02,603
Building B306,2025-08-03,69
Building B306,2025-08-04,980
Building B306,2025-08-05,1134
Building B306,2025-08-06,0
Building B306,2025-08-07,0
Building B306,2025-08-08,604
Building B306,2025-08-09,1226
Building B306,2025-08-10,1225
Building B306,2025-08-11,1233
Building B306,2025-08-12,1226
Building B306,2025-08-13,1184
Building B306,2025-08-14,39
Building B306,2025-08-15,0
Building B306,2025-08-16,61
Building B306,2025-08-17,1038
Building B306,2025-08-18,0
Building B306,2025-08-19,333
Building B306,2025-08-20,19
Building B306,2025-08-21,18
Building B306,2025-08-22,460
Building B306,2025-08-23,107
Building B306a,2025-07-21,0
Building B306a,2025-07-22,0
Building B306a,2025-07-23,0
Building B306a,2025-07-24,0
Building B306a,2025-07-25,0
Building B306a,2025-07-26,0
Building B306a,2025-07-27,0
Building B306a,2025-07-28,0
Building B306a,2025-07-29,0
Building B306a,2025-07-30,0
Building B306a,2025-07-31,0
Building B306a,2025-08-01,247
Building B306a,2025-08-02,602
Building B306a,2025-08-03,69
Building B306a,2025-08-04,977
Building B306a,2025-08-05,1134
Building B306a,2025-08-06,0
Building B306a,2025-08-07,0
Building B306a,2025-08-08,604
Building B306a,2025-08-09,1228
Building B306a,2025-08-10,1220
Building B306a,2025-08-11,1234
Building B306a,2025-08-12,1227
Building B306a,2025-08-13,1188
Building B306a,2025-08-14,39
Building B306a,2025-08-15,0
Building B306a,2025-08-16,61
Building B306a,2025-08-17,1039
Building B306a,2025-08-18,0
Building B306a,2025-08-19,333
Building B306a,2025-08-20,20
Building B306a,2025-08-21,18
Building B306a,2025-08-22,460
Building B306a,2025-08-23,107
Building B307,2025-07-21,0
Building B307,2025-07-22,0
Building B307,2025-07-23,0
Building B307,2025-07-24,0
Building B307,2025-07-25,0
Building B307,2025-07-26,0
Building B307,2025-07-27,0
Building B307,2025-07-28,0
Building B307,2025-07-29,0
Building B307,2025-07-30,0
Building B307,2025-07-31,0
Building B307,2025-08-01,248
Building B307,2025-08-02,602
Building B307,2025-08-03,70
Building B307,2025-08-04,980
Building B307,2025-08-05,1135
Building B307,2025-08-06,0
Building B307,2025-08-07,0
Building B307,2025-08-08,603
Building B307,2025-08-09,1224
Building B307,2025-08-10,1222
Building B307,2025-08-11,1236
Building B307,2025-08-12,1226
Building B307,2025-08-13,1181
Building B307,2025-08-14,39
Building B307,2025-08-15,0
Building B307,2025-08-16,61
Building B307,2025-08-17,1039
Building B307,2025-08-18,0
Building B307,2025-08-19,332
Building B307,2025-08-20,20
Building B307,2025-08-21,18
Building B307,2025-08-22,459
Building B307,2025-08-23,107
Building B307a,2025-07-21,0
Building B307a,2025-07-22,0
Building B307a,2025-07-23,0
Building B307a,2025-07-24,0
Building B307a,2025-07-25,0
Building B307a,2025-07-26,0
Building B307a,2025-07-27,0
Building B307a,2025-07-28,0
Building B307a,2025-07-29,0
Building B307a,2025-07-30,0
Building B307a,2025-07-31,0
Building B307a,2025-08-01,246
Building B307a,2025-08-02,602
Building B307a,2025-08-03,70
Building B307a,2025-08-04,978
Building B307a,2025-08-05,1134
Building B307a,2025-08-06,0
Building B307a,2025-08-07,0
Building B307a,2025-08-08,604
Building B307a,2025-08-09,1226
Building B307a,2025-08-10,1224
Building B307a,2025-08-11,1236
Building B307a,2025-08-12,1219
Building B307a,2025-08-13,1180
Building B307a,2025-08-14,39
Building B307a,2025-08-15,0
Building B307a,2025-08-16,60
Building B307a,2025-08-17,1039
Building B307a,2025-08-18,0
Building B307a,2025-08-19,333
Building B307a,2025-08-20,20
Building B307a,2025-08-21,18
Building B307a,2025-08-22,460
Building B307a,2025-08-23,107
Building B308,2025-07-21,0
Building B308,2025-07-22,0
Building B308,2025-07-23,0
Building B308,2025-07-24,0
Building B308,2025-07-25,0
Building B308,2025-07-26,0
Building B308,2025-07-27,0
Building B308,2025-07-28,0
Building B308,2025-07-29,0
Building B308,2025-07-30,0
Building B308,2025-07-31,0
